Order Date,Sales         
9/2/17,6.57         
12/24/14,142.86         
12/24/14,292.272         
9/23/17,29.328         
6/4/17,12.48         
4/21/16,102.336         
4/21/16,48.792         
4/21/16,44.848         
5/26/16,10.368         
5/26/16,388.43         
5/26/16,14.352         
5/26/16,63.992         
5/2/16,86.352         
9/8/14,32.97         
9/8/14,83.88         
9/5/16,278.4         
4/9/17,15.12         
4/9/17,17.43         
4/9/17,251.64         
12/6/15,2.772         
6/26/16,14.9         
7/4/15,15.48         
11/22/16,39.88         
11/22/16,12.192         
11/22/16,20.82         
11/10/16,13.216         
11/10/16,32.4         
8/27/15,32.94         
8/27/15,114.2         
8/27/15,3.08         
5/25/15,845.728         
12/30/17,13.904         
12/30/17,20.72         
12/8/16,114.95         
10/4/15,26.96         
12/23/16,572.76         
12/23/16,286.38         
9/19/15,61.96         
7/3/17,23.99         
7/3/17,287.97         
7/14/16,419.944         
6/20/16,46.76         
6/20/16,17.712         
6/20/16,21.78         
6/20/16,161.94         
6/20/16,161.568         
12/9/16,3.69         
12/9/16,122.12         
9/24/16,155.372         
12/18/16,38.88         
12/18/16,183.84         
12/18/16,579.3         
12/10/17,14.2         
7/1/14,575.92         
7/1/14,5.184         
2/3/17,5.229         
2/3/17,285.552         
3/3/17,72.8         
10/9/17,10.816         
9/28/14,46.26         
5/27/14,17.46         
6/14/15,51.072         
3/30/16,11.34         
10/15/17,87.92         
5/23/16,37.05         
6/2/17,2.97         
6/2/17,27.44         
2/16/14,1.08         
2/16/14,7.96         
5/6/14,140.736         
5/16/16,552.56         
4/2/17,25.11         
3/31/17,29.78         
3/31/17,677.58         
3/31/17,75.04         
1/2/17,695.7         
1/2/17,15.66         
1/2/17,28.854         
5/28/15,47.82         
5/28/15,13.05         
3/17/14,93.78         
3/17/14,47.18         
3/17/14,19.68         
3/17/14,53.4         
3/17/14,35.88         
10/3/14,258.279         
3/28/16,31.4         
5/4/17,183.96         
5/4/17,17.61         
5/4/17,300.904         
7/5/14,220.776         
7/5/14,281.424         
5/5/16,79.14         
4/26/17,1.988         
9/26/14,145.568         
10/19/17,123.256         
10/19/17,23.68         
10/19/17,309.576         
11/10/17,38.388         
11/10/17,95.994         
11/10/17,239.952         
11/10/17,201.584         
11/10/17,899.136         
7/8/17,145.9         
12/24/15,590.058         
12/24/15,14.04         
3/7/17,49.08         
4/1/14,29.6         
4/1/14,17.088         
9/14/15,912.75         
8/4/14,1089.75         
8/4/14,447.84         
8/4/14,16.4         
8/4/14,399.96         
8/4/14,158.9         
8/4/14,13.184         
9/3/16,83.952         
2/5/16,80.98         
2/5/16,348.84         
2/5/16,9.45         
2/5/16,18.84         
2/5/16,239.98         
2/5/16,167.96         
2/5/16,104.85         
2/5/16,484.83         
2/5/16,122.97         
2/5/16,154.44         
2/5/16,342.37         
7/3/17,9.552         
10/9/17,652.45         
10/9/17,66.645         
11/24/16,17.216         
11/24/16,11.56         
11/24/16,88.4         
11/24/16,6.48         
11/1/16,21.8         
11/1/16,251.79         
4/19/16,205.176         
4/19/16,419.4         
4/6/14,10.304         
4/6/14,154.764         
4/6/14,116.784         
9/2/16,75.48         
9/2/16,39.98         
9/25/16,393.165         
11/4/17,23.68         
7/9/16,408.006         
7/9/16,165.28         
6/30/14,334.768         
1/28/17,239.97         
1/28/17,37.74         
9/21/15,946.344         
9/21/15,151.2         
9/21/15,4.928         
9/26/15,86.272         
9/26/15,72.588         
9/26/15,60.672         
9/26/15,77.031         
9/26/15,119.904         
9/26/15,263.96         
9/26/15,363.648         
10/31/15,9.728         
10/31/15,14.75         
10/31/15,29.8         
10/31/15,427.42         
11/26/17,220.752         
12/19/14,152.76         
12/19/14,7.27         
12/19/14,1819.86         
12/26/16,33.9         
6/20/17,31.104         
6/20/17,5.248         
10/15/15,263.88         
10/15/15,2453.43         
4/12/17,29.7         
4/12/17,39.96         
12/19/17,36.672         
8/5/17,13.76         
10/1/15,139.424         
5/23/16,1979.928         
6/13/17,164.736         
6/13/17,470.302         
6/13/17,47.984         
4/23/14,2.502         
5/1/15,88.752         
7/19/15,2.025         
11/26/16,70.98         
11/26/16,91.68         
11/26/16,33.75         
11/26/16,3040         
6/12/17,91.2         
6/12/17,452.94         
8/17/15,52.2         
9/25/16,15.936         
5/4/14,27.46         
12/1/15,55.424         
3/11/16,244.006         
8/26/16,159.984         
8/26/16,1024.716         
12/16/16,3.68         
8/8/14,121.376         
8/8/14,95.976         
5/16/15,255.968         
12/9/17,872.94         
12/9/17,41.54         
12/9/17,12.96         
9/24/15,6.848         
7/11/17,8.67         
12/1/15,6.688         
11/19/16,17.28         
11/19/16,17.712         
3/19/17,28.91         
11/13/16,52.136         
11/19/17,31.968         
12/2/16,25.92         
12/2/16,40.46         
12/2/16,33.87         
8/25/17,9.728         
8/25/17,3.424         
10/14/16,177         
11/27/14,3.76         
11/3/15,1212.848         
11/3/15,89.97         
11/3/15,42.6         
11/29/14,5.04         
4/30/17,62.96         
11/24/17,5.88         
11/24/17,977.292         
10/30/17,9.64         
12/17/14,40.05         
9/4/17,10.192         
9/4/17,16.784         
9/4/17,13.12         
10/17/16,18.16         
11/12/17,16.056         
11/12/17,223.056         
11/12/17,540.048         
11/24/16,33.52         
11/24/16,9.94         
8/1/15,6.72         
8/1/15,1004.976         
12/24/17,17.88         
9/17/16,396         
12/10/17,34.5         
9/12/17,8.36         
6/24/17,385.6         
6/24/17,35.82         
8/18/17,200.064         
8/18/17,21.38         
8/18/17,6.744         
12/11/17,63.686         
12/10/17,1669.6         
2/3/14,83.84         
2/3/14,13.272         
2/11/17,21.336         
4/16/17,16.52         
12/6/15,206.112         
12/6/15,19.92         
12/6/15,198.272         
12/6/15,247.104         
12/6/15,86.304         
7/22/16,4.16         
7/22/16,11.648         
11/7/15,26.18         
11/7/15,7.3         
3/26/15,74.352         
8/31/17,10.744         
8/31/17,8.376         
12/4/16,212.88         
2/10/17,203.983         
10/29/16,40.74         
10/29/16,11.67         
9/15/17,39.99         
9/15/17,16.28         
9/15/17,782.94         
9/15/17,242.48         
3/11/14,8.32         
3/11/14,10.464         
2/4/14,82.896         
2/4/14,34.24         
12/31/14,1573.488         
11/23/15,335.52         
11/23/15,23.912         
11/23/15,27.056         
7/6/14,559.992         
11/13/17,9.324         
6/17/16,111.96         
5/3/14,21.56         
10/16/17,124.75         
2/6/15,5.28         
9/4/17,91.96         
5/9/16,9.344         
5/9/16,79.36         
3/16/15,171.96         
4/9/16,35.352         
4/4/14,18.9         
9/5/17,2.78         
6/30/17,1044.63         
11/9/15,11.352         
3/4/14,354.9         
3/19/15,453.576         
11/29/15,21.48         
11/29/15,8.784         
6/11/17,122.97         
11/26/17,12.84         
11/23/14,603.92         
11/23/14,21.84         
11/23/14,29.99         
11/23/14,381.44         
12/15/14,40.68         
12/15/14,763.28         
4/22/16,23.952         
5/23/16,4.98         
2/27/16,170.88         
8/9/15,307.98         
8/9/15,382.806         
8/9/15,41.96         
8/9/15,1217.568         
8/9/15,47.04         
8/9/15,6.16         
8/9/15,979.95         
8/9/15,143.7         
8/9/15,10.65         
8/9/15,247.8         
5/12/16,10.96         
4/15/16,33.488         
4/15/16,8.04         
6/23/15,201.568         
10/19/14,13.44         
3/24/15,359.058         
5/8/17,47.992         
10/16/17,547.3         
11/19/17,16.896         
11/19/17,6.672         
11/19/17,99.136         
11/19/17,15.992         
5/8/16,211.96         
12/11/16,6.672         
11/30/17,155.94         
4/19/16,39.96         
4/19/16,5.46         
4/19/16,73.2         
4/19/16,5.84         
4/19/16,22.72         
4/19/16,9.336         
5/26/14,290.666         
5/26/14,201.584         
5/26/14,83.984         
12/21/17,1000.02         
3/15/16,83.976         
8/10/15,3.75         
8/10/15,41.4         
8/10/15,29.79         
9/10/16,59.48         
9/10/16,6.69         
7/8/17,198.46         
7/8/17,786.48         
7/8/17,23.168         
7/8/17,50         
12/19/15,675.96         
12/19/15,1265.85         
11/16/15,523.25         
9/24/15,517.5         
6/21/17,17.92         
6/21/17,41.256         
5/8/16,1006.056         
5/8/16,10.688         
5/8/16,10.368         
5/8/16,25.12         
5/8/16,58.112         
11/26/14,15.552         
11/26/14,669.08         
11/26/14,438.336         
5/26/16,19.44         
5/26/16,9.64         
5/26/16,12.7         
5/26/16,41.37         
11/29/14,12.624         
3/19/15,1247.64         
3/19/15,3149.93         
3/19/15,209.7         
11/1/15,35.36         
11/1/15,3.168         
9/26/15,121.104         
9/26/15,45.894         
8/29/14,109.92         
8/29/14,13.36         
11/18/17,169.68         
11/18/17,132.52         
11/18/17,2.96         
11/18/17,8.448         
11/18/17,95.94         
5/12/14,34.79         
1/20/17,160.776         
10/30/17,88.752         
10/30/17,13.904         
4/30/17,677.58         
4/30/17,13.896         
11/24/16,41.92         
11/24/16,297.576         
11/24/16,4.344         
11/24/16,94.992         
11/24/16,74.352         
11/24/16,14.04         
1/10/15,1018.104         
10/19/17,16.68         
3/22/16,58.58         
7/3/17,167.968         
12/11/15,196.62         
9/17/15,21.936         
9/17/15,6.588         
5/18/16,104.28         
5/18/16,17.94         
9/7/14,64.784         
9/7/14,32.382         
9/7/14,42.368         
9/7/14,399.54         
9/29/16,18.97         
11/7/16,14.82         
4/24/17,99.28         
4/24/17,1.188         
4/24/17,7.518         
12/10/17,10.368         
12/10/17,310.88         
8/16/14,853.092         
12/9/17,33.45         
12/9/17,10.4         
3/14/16,21.88         
6/26/16,13.616         
9/25/15,63.96         
9/25/15,14.46         
9/25/15,104.98         
12/27/15,106.96         
12/27/15,21.56         
6/3/14,515.88         
7/13/15,11.808         
7/13/15,1931.04         
7/13/15,9.96         
2/2/14,12.35         
3/8/16,9.702         
11/22/15,11.61         
10/30/17,43.86         
10/30/17,148.48         
10/30/17,7.42         
10/30/17,71.992         
10/30/17,19.9         
10/30/17,1702.12         
1/30/15,14.304         
9/8/17,765.625         
10/7/17,307.666         
4/30/16,7.712         
5/19/16,242.9         
5/19/16,454.9         
5/19/16,35.92         
5/19/16,39.76         
5/19/16,47.744         
12/20/15,159.984         
12/20/15,255.968         
12/20/15,359.058         
12/19/15,434.352         
12/19/15,3.552         
12/19/15,88.832         
4/29/17,1048.35         
2/7/16,100         
2/7/16,7.83         
9/28/14,96.256         
9/28/14,10.688         
7/10/16,338.04         
7/10/16,154.24         
7/29/17,34.848         
7/29/17,22         
7/29/17,4.368         
9/3/15,31.44         
9/3/15,17.9         
9/3/15,129.45         
8/9/14,20.88         
10/30/17,20.736         
10/30/17,7.168         
10/30/17,11.168         
10/30/17,442.4         
6/6/14,13.36         
8/13/16,11.232         
8/13/16,10.272         
4/25/14,10.368         
4/25/14,6.24         
11/22/15,206.962         
10/14/17,9.46         
12/2/17,559.62         
12/2/17,109.92         
12/2/17,8.56         
12/8/15,360.712         
12/8/15,1718.4         
7/13/15,41.568         
5/11/14,46.864         
1/5/14,19.536         
9/5/15,411.332         
9/5/15,28.752         
9/5/15,293.199         
8/4/16,35.06         
8/4/16,4.13         
8/4/16,109.8         
8/4/16,9.82         
3/22/14,7.644         
3/22/14,51.465         
3/2/17,6.976         
3/2/17,12.222         
11/27/16,97.984         
11/27/16,62.4         
4/28/14,20.86         
4/28/14,497.61         
4/28/14,5.34         
4/28/14,3.15         
11/24/15,368.91         
11/24/15,14.7         
11/11/16,59.97         
11/11/16,83.36         
7/9/15,6.58         
7/9/15,122.94         
9/22/17,219.84         
9/22/17,98.16         
9/22/17,33.04         
9/22/17,86.97         
2/15/15,134.97         
2/15/15,699.98         
2/15/15,139.95         
9/30/14,48.94         
12/1/14,2807.84         
12/1/14,46.64         
12/8/14,60.416         
9/5/16,107.94         
8/27/17,63.84         
8/27/17,347.97         
8/27/17,37.008         
7/7/16,215.65         
8/8/16,11.168         
8/8/16,53.952         
11/13/16,4.18         
9/22/17,5.607         
9/22/17,4663.736         
9/22/17,79.984         
12/25/16,2575.944         
12/25/16,45.36         
12/25/16,254.24         
2/11/16,69.93         
10/23/16,16.156         
10/23/16,54.816         
6/9/14,1441.3         
11/20/17,77.6         
11/20/17,4.656         
9/14/15,170.136         
6/4/15,7.38         
6/4/15,9.26         
12/13/15,9.96         
5/25/14,75.6         
5/25/14,29.32         
2/16/16,92.064         
2/16/16,6.976         
2/16/16,62.958         
2/16/16,5.184         
12/22/16,31.32         
12/22/16,11.84         
12/22/16,22.784         
